Tmean,p
18.679032258064517,0.47381272401433694
26.322916666666664,0.5518973214285714
28.190098566308244,0.5336245519713262
36.48791666666667,0.5871875
37.871191756272395,0.5978158602150537
39.93662037037038,0.6322685185185185
33.748073476702515,0.6044242831541218
31.519220430107524,0.5786626344086021
32.460462962962964,0.5639583333333333
29.98373655913979,0.5102150537634409
27.23953703703704,0.4966203703703703
15.8660394265233,0.43688396057347667
